"Record","Species","Country","Locality","y","x","host","year","authority","yearrange_earliestyear","yearrange_latestyear","soloyear_earliest","soloyear_latest","decade_est","Species_current","PointsDensity_90","PointsDensity_75"
6916,"Boophilus decoloratus","Benin","Natitingou",10.31666667,1.366666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0613797933056796,0.051149827754733
6917,"Boophilus decoloratus","Benin","Nikki",9.933333333,3.2,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0495025193643822,0.0412520994703185
6918,"Boophilus decoloratus","Benin","Paouignan",7.666666667,2.183333333,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0524132680972781,0.0436777234143984
6919,"Boophilus decoloratus","Benin","Parakou",9.35,2.616666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.06076415340647,0.0506367945053917
6920,"Boophilus decoloratus","Benin","Piami (Segbana)",10.95,3.633333333,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0321783961534597,0.0268153301278831
6921,"Boophilus decoloratus","Benin","Sakete",6.716666667,2.666666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0414534589354277,0.0345445491128565
6922,"Boophilus decoloratus","Benin","Sekere",10.45,2.45,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.058809714244121,0.0490080952034342
6923,"Boophilus decoloratus","Benin","Seme (Porto Novo)",6.366666667,2.616666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0365857768120346,0.0304881473433621
6924,"Boophilus decoloratus","Benin","Sikki (Siki)",10.18333333,2.383333333,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0630416552392773,0.0525347126993978
6925,"Boophilus decoloratus","Benin","Sokka",10.01666667,2.55,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0624594992862206,0.0520495827385172
6926,"Boophilus decoloratus","Benin","Takrissari (Natitingou)",10.41666667,1.466666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.060848879582544,0.05070739965212
6927,"Boophilus decoloratus","Benin","Tanguieta",10.61666667,1.266666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0550386042038955,0.0458655035032462
6928,"Boophilus decoloratus","Benin","Tioka",11.35,3.033333333,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0341420189629955,0.0284516824691629
6929,"Boophilus decoloratus","Benin","Toui (Kandi)",8.683333333,2.6,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0542445086811035,0.0452037572342529
6930,"Boophilus decoloratus","Benin","Toui (Kilibo)",8.6,2.716666667,"not recorded","before 1958","119",NA,NA,NA,NA,1950,"Boophilus decoloratus",0.0511296521772771,0.0426080434810643
6931,"Boophilus decoloratus","Botswana","Maun",-19.98333333,23.41666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Boophilus decoloratus",0.0606336622168751,0.050528051847396
6932,"Boophilus decoloratus","Botswana","not given",-18.025,24.5928,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0889063783210775,0.0740886486008979
6933,"Boophilus decoloratus","Botswana","not given",-17.8401,25.2658,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.128041989440851,0.106701657867376
6934,"Boophilus decoloratus","Botswana","not given",-17.9735,25.3593,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.134786242708165,0.112321868923471
6935,"Boophilus decoloratus","Botswana","not given",-18.4817,25.7067,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.153532504598483,0.127943753832069
6936,"Boophilus decoloratus","Botswana","not given",-20.103,24.2203,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.050973454533656,0.0424778787780466
6937,"Boophilus decoloratus","Botswana","not given",-19.7244,23.6547,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0596045351489717,0.0496704459574764
6938,"Boophilus decoloratus","Botswana","not given",-19.9242,23.4816,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0603293508665863,0.0502744590554886
6939,"Boophilus decoloratus","Botswana","not given",-20.063,23.4007,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0601589248732792,0.0501324373943994
6940,"Boophilus decoloratus","Botswana","not given",-20.1055,23.1604,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0604288368219828,0.050357364018319
6941,"Boophilus decoloratus","Botswana","not given",-20.0848,22.5125,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0539883402010306,0.0449902835008588
6942,"Boophilus decoloratus","Botswana","not given",-18.4722,22.0602,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0310254188268944,0.0258545156890786
6943,"Boophilus decoloratus","Botswana","not given",-20.4577,27.0606,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.248874410479458,0.207395342066215
6944,"Boophilus decoloratus","Botswana","not given",-20.7396,27.5814,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.357652486773479,0.298043738977899
6945,"Boophilus decoloratus","Botswana","not given",-20.7349,27.2388,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.279802715389078,0.233168929490899
6946,"Boophilus decoloratus","Botswana","not given",-20.9789,27.3889,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.308610049707678,0.257175041423065
6947,"Boophilus decoloratus","Botswana","not given",-20.8191,26.572,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.145091881382629,0.120909901152191
6948,"Boophilus decoloratus","Botswana","not given",-21.7701,27.7363,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.321926481653411,0.268272068044509
6949,"Boophilus decoloratus","Botswana","not given",-21.9978,27.8556,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.322635757902966,0.268863131585805
6950,"Boophilus decoloratus","Botswana","not given",-21.9161,28.4532,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.443685809075373,0.369738174229478
6951,"Boophilus decoloratus","Botswana","not given",-22.1247,28.6494,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.453750636422548,0.378125530352123
6952,"Boophilus decoloratus","Botswana","not given",-22.514,25.2154,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0738102079176861,0.0615085065980718
6953,"Boophilus decoloratus","Botswana","not given",-22.6879,25.6188,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.102889649726408,0.0857413747720068
6954,"Boophilus decoloratus","Botswana","not given",-23.4703,25.6341,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.17519742460147,0.145997853834558
6955,"Boophilus decoloratus","Botswana","not given",-23.722,25.3698,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.187895737936039,0.156579781613366
6956,"Boophilus decoloratus","Botswana","not given",-23.6125,24.6658,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.122504159029539,0.102086799191282
6957,"Boophilus decoloratus","Botswana","not given",-23.9357,22.913,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.0420480782711291,0.035040065225941
6958,"Boophilus decoloratus","Botswana","not given",-24.5114,23.8975,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.106111649427256,0.0884263745227133
6959,"Boophilus decoloratus","Botswana","not given",-24.8789,24.6464,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.204779575572104,0.170649646310087
6960,"Boophilus decoloratus","Botswana","not given",-24.6052,24.5951,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.189094674228547,0.157578895190456
6961,"Boophilus decoloratus","Botswana","not given",-25.1864,25.1266,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.269192121442283,0.224326767868569
6962,"Boophilus decoloratus","Botswana","not given",-25.279,25.2796,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.287029941219831,0.239191617683192
6963,"Boophilus decoloratus","Botswana","not given",-25.4519,25.5188,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.304889328506717,0.254074440422264
6964,"Boophilus decoloratus","Botswana","not given",-25.5584,25.5073,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.300473419760142,0.250394516466785
6965,"Boophilus decoloratus","Botswana","not given",-25.6109,25.106,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.266329662983444,0.221941385819537
6966,"Boophilus decoloratus","Botswana","not given",-25.5837,24.283,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.165005876499787,0.137504897083156
6967,"Boophilus decoloratus","Botswana","not given",-25.1209,25.6172,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.310768910843882,0.258974092369901
6968,"Boophilus decoloratus","Botswana","not given",-24.9845,25.7021,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.312254089879035,0.260211741565863
6969,"Boophilus decoloratus","Botswana","not given",-24.9079,25.6491,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.307900463134248,0.25658371927854
6970,"Boophilus decoloratus","Botswana","not given",-24.8622,25.7035,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.308184440512603,0.256820367093836
6971,"Boophilus decoloratus","Botswana","not given",-24.8386,25.7897,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.309375991096877,0.257813325914064
6972,"Boophilus decoloratus","Botswana","not given",-24.6723,25.8241,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.301752978195472,0.251460815162894
6973,"Boophilus decoloratus","Botswana","not given",-24.4877,25.888,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.291876827764525,0.243230689803771
6974,"Boophilus decoloratus","Botswana","not given",-24.6066,26.0222,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.301268562626013,0.251057135521678
6975,"Boophilus decoloratus","Botswana","not given",-24.971,25.3202,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.286102196962012,0.238418497468343
6976,"Boophilus decoloratus","Botswana","not given",-24.7988,25.5558,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.298340439635145,0.248617033029287
6977,"Boophilus decoloratus","Botswana","not given",-24.5427,25.4475,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.274963524876493,0.229136270730411
6978,"Boophilus decoloratus","Botswana","not given",-24.5816,25.6224,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.288427143436316,0.240355952863596
6979,"Boophilus decoloratus","Botswana","not given",-24.5421,25.7502,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.290936763648854,0.242447303040712
6980,"Boophilus decoloratus","Botswana","not given",-24.4164,25.8103,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.283655262172299,0.236379385143582
6981,"Boophilus decoloratus","Botswana","not given",-24.0063,24.2129,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.109496561404578,0.0912471345038152
6982,"Boophilus decoloratus","Botswana","not given",-24.2253,24.3913,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.141505049417698,0.117920874514748
6983,"Boophilus decoloratus","Botswana","not given",-24.4165,24.9361,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.216992356171263,0.180826963476052
6984,"Boophilus decoloratus","Botswana","not given",-24.2236,25.4591,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.246505134239557,0.205420945199631
6985,"Boophilus decoloratus","Botswana","not given",-24.3564,25.4646,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.261778328897656,0.218148607414713
6986,"Boophilus decoloratus","Botswana","not given",-24.2758,25.8331,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.27266604206516,0.227221701720967
6987,"Boophilus decoloratus","Botswana","not given",-24.4809,26.1395,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.291565697047075,0.242971414205896
6988,"Boophilus decoloratus","Botswana","not given",-24.6076,26.155,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.300070836596619,0.250059030497182
6989,"Boophilus decoloratus","Botswana","not given",-24.4819,26.2584,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.290016032710619,0.241680027258849
6990,"Boophilus decoloratus","Botswana","not given",-23.9951,26.301,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.245978793914535,0.204982328262113
6991,"Boophilus decoloratus","Botswana","not given",-22.3884,26.8152,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.156871077463115,0.130725897885929
6992,"Boophilus decoloratus","Botswana","not given",-22.6909,26.9874,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.174775880649162,0.145646567207635
6993,"Boophilus decoloratus","Botswana","not given",-22.8364,26.9773,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.178084072806395,0.148403394005329
6994,"Boophilus decoloratus","Botswana","not given",-23.0229,26.7248,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.171500427660781,0.142917023050651
6995,"Boophilus decoloratus","Botswana","not given",-23.5268,27.0003,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.206082222103763,0.171735185086469
6996,"Boophilus decoloratus","Botswana","not given",-23.3628,27.1248,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.201218159132566,0.167681799277138
6997,"Boophilus decoloratus","Botswana","not given",-23.1526,27.514,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.21965768138827,0.183048067823559
6998,"Boophilus decoloratus","Botswana","not given",-22.9519,27.6194,"not individually recorded","1976-1979","240",1976,1979,NA,NA,1970,"Boophilus decoloratus",0.229119037411198,0.190932531175999
6999,"Boophilus decoloratus","Botswana","not given",-21.6136,21.69,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0386666264050172,0.0322221886708477
7000,"Boophilus decoloratus","Botswana","not given",-19.4487,23.1492,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0597322140284459,0.049776845023705
7001,"Boophilus decoloratus","Botswana","not given",-19.9177,23.4669,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0605849685217805,0.0504874737681504
7002,"Boophilus decoloratus","Botswana","not given",-20.3692,22.7292,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0550301052087587,0.0458584210072989
7003,"Boophilus decoloratus","Botswana","not given",-18.497,23.9794,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0628864234787182,0.0524053528989319
7004,"Boophilus decoloratus","Botswana","not given",-18.0182,24.4073,"not individually recorded","before 1978","206",NA,NA,NA,NA,1970,"Boophilus decoloratus",0.0807707336518452,0.067308944709871
