gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2238810946	StillImage	image/jpeg	https://static.inaturalist.org/photos/35897687/original.jpeg?1556296164	https://www.inaturalist.org/photos/35897687					2019-04-26T08:12:25Z	jurina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jurina
1992385134	StillImage	image/jpeg	https://dofbasen.dk/image_proxy.php?referer=gbif&mode=o&pic=20785605_1.jpg							Frank Desting			All rights reserved	Frank Desting
1990462626	StillImage	image/jpeg	https://static.inaturalist.org/photos/29308435/original.jpeg?1545208043	https://www.inaturalist.org/photos/29308435					2018-09-12T10:14:25Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1990462626	StillImage	image/jpeg	https://static.inaturalist.org/photos/29308434/original.jpeg?1545208028	https://www.inaturalist.org/photos/29308434					2018-09-12T10:14:27Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1990462626	StillImage	image/jpeg	https://static.inaturalist.org/photos/29308436/original.jpeg?1545208049	https://www.inaturalist.org/photos/29308436					2018-09-12T10:14:22Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1990462626	StillImage	image/jpeg	https://static.inaturalist.org/photos/29308432/original.jpeg?1545208024	https://www.inaturalist.org/photos/29308432					2018-09-12T10:12:47Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1978862640	StillImage	image/jpeg	https://static.inaturalist.org/photos/29570567/original.jpeg?1545899592	https://www.inaturalist.org/photos/29570567					2018-12-18T07:56:30Z	Peter Erb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Erb
1949996519	StillImage	image/jpeg	https://static.inaturalist.org/photos/28958021/original.jpeg?1544279680	https://www.inaturalist.org/photos/28958021					2018-12-04T06:23:56Z	martin_weigand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	martin_weigand
1949990320	StillImage	image/jpeg	https://static.inaturalist.org/photos/28924497/original.jpg?1544182635	https://www.inaturalist.org/photos/28924497					2018-12-05T15:44:13Z	martli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	martli
1946314190	StillImage	image/jpeg	https://static.inaturalist.org/photos/28356359/original.jpg?1542810509	https://www.inaturalist.org/photos/28356359					2018-11-21T13:59:00Z	scandura		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	scandura
1944411205	StillImage	image/jpeg	https://static.inaturalist.org/photos/28106452/original.jpeg?1542194456	https://www.inaturalist.org/photos/28106452					2018-11-12T05:40:00Z	Nikola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nikola
1936811849	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=250df65f-9039-4d1f-b3a9-2e9d655fc4fe	https://images.ala.org.au/image/250df65f-9039-4d1f-b3a9-2e9d655fc4fe	Lepus europaeus Pallas, 1778				2018-09-29T00:41:36Z	Rosalie Neve|questagame.com				
1936811849	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a7f16912-cb23-416d-939f-d86fda26459c	https://images.ala.org.au/image/a7f16912-cb23-416d-939f-d86fda26459c	Lepus europaeus Pallas, 1778				2018-09-29T00:41:33Z	Rosalie Neve|questagame.com				
1936811849	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=237900d1-f632-4024-8099-7f80c2e4969a	https://images.ala.org.au/image/237900d1-f632-4024-8099-7f80c2e4969a	Lepus europaeus Pallas, 1778				2018-09-29T00:41:34Z	Rosalie Neve|questagame.com				
1936811849	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=70186ed1-5d71-4833-979a-82ca7133ad2b	https://images.ala.org.au/image/70186ed1-5d71-4833-979a-82ca7133ad2b	Lepus europaeus Pallas, 1778				2018-09-29T00:41:35Z	Rosalie Neve|questagame.com				
1936811849	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7926500f-a737-420f-9bd4-ee3bb60bad90	https://images.ala.org.au/image/7926500f-a737-420f-9bd4-ee3bb60bad90	Lepus europaeus Pallas, 1778				2018-09-29T00:41:34Z	Rosalie Neve|questagame.com				
1936736177	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=322feb7c-c088-4daa-8e35-eafd531b3111	https://images.ala.org.au/image/322feb7c-c088-4daa-8e35-eafd531b3111	Lepus capensis				2018-11-09T07:02:29Z	John Bundock				
1919704966	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919704965	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919704958	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919704940	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919704930	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919704928	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/2e3cce88435ef5c01ed5c52b5f12d2346328f197/contents/preview		Zoology Accessions Register: Mammals: 1981: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919703638	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/25f2e01bf8109e2bc6ebade24c81fb6994f16e17/contents/preview		Zoology Accessions Register: Mammals: 1981: page 22								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919693776	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/9285051b5db71a9ae6a17d318852dd4e7b5667f4/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919693123	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/f62a9ec9ca57c5083fc53f3c724f5e47bd0a8c54/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919692150	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/819b07eb3961f2ff52526d1fc7a45f53ecec91f7/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1919691703	StillImage	image/jpeg	https://www.nhm.ac.uk/services/media-store/asset/a7f93af89508247eea822b06206833e692a9e1b8/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1917069372	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c2c0ea27-e0fc-4bd4-b349-277a8b36cb30	https://images.ala.org.au/image/c2c0ea27-e0fc-4bd4-b349-277a8b36cb30	Lepus capensis				2018-09-07T10:16:34Z	Waltraud Pix				
1917067646	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c63e64f1-128c-46eb-8039-006ae42fd0b9	https://images.ala.org.au/image/c63e64f1-128c-46eb-8039-006ae42fd0b9	Lepus capensis				2018-09-07T10:16:34Z	Alison Milton				
1914200745	StillImage	image/jpeg	https://static.inaturalist.org/photos/25122595/original.jpeg?1537288149	https://www.inaturalist.org/photos/25122595					2018-09-10T22:11:00Z	scandura		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	scandura
1913197686	StillImage	image/jpeg	https://static.inaturalist.org/photos/24813326/original.jpg?1536849132	https://www.inaturalist.org/photos/24813326					2018-09-12T10:13:14Z	magriet b		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	magriet b
1913197686	StillImage	image/jpeg	https://static.inaturalist.org/photos/24813342/original.jpg?1536849157	https://www.inaturalist.org/photos/24813342					2018-09-12T10:12:56Z	magriet b		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	magriet b
1913142688	StillImage	image/jpeg	https://static.inaturalist.org/photos/15279431/original.jpg?1523669329	https://www.inaturalist.org/photos/15279431					2012-11-24T15:22:00Z	Nikola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nikola
1883909212	StillImage	image/jpeg	https://static.inaturalist.org/photos/17192331/original.jpg?1525196485	https://www.inaturalist.org/photos/17192331					2014-09-01T17:40:00Z	Mikael Bauer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mikael Bauer
1883529814	StillImage	image/jpeg	https://static.inaturalist.org/photos/21373272/original.jpeg?1531639124	https://www.inaturalist.org/photos/21373272					2018-07-13T16:37:31Z	אריאל שמיר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אריאל שמיר
1883529814	StillImage	image/jpeg	https://static.inaturalist.org/photos/21373271/original.jpeg?1531639124	https://www.inaturalist.org/photos/21373271					2018-07-13T16:36:40Z	אריאל שמיר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אריאל שמיר
1883529814	StillImage	image/jpeg	https://static.inaturalist.org/photos/21373273/original.jpeg?1531639125	https://www.inaturalist.org/photos/21373273					2018-07-13T16:37:45Z	אריאל שמיר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אריאל שמיר
1848809729	StillImage	image/jpeg	https://static.inaturalist.org/photos/19122138/original.jpeg?1528133856	https://www.inaturalist.org/photos/19122138					2018-06-02T19:46:53Z	עומר וינר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	עומר וינר
1848809729	StillImage	image/jpeg	https://static.inaturalist.org/photos/19122134/original.jpeg?1528133854	https://www.inaturalist.org/photos/19122134					2018-06-02T19:43:57Z	עומר וינר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	עומר וינר
1847612896	StillImage	image/jpeg	https://static.inaturalist.org/photos/18702346/original.jpeg?1527478262	https://www.inaturalist.org/photos/18702346					2018-05-27T08:37:12Z	אלאור לוי		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אלאור לוי
1847612896	StillImage	image/jpeg	https://static.inaturalist.org/photos/18702368/original.jpeg?1527478289	https://www.inaturalist.org/photos/18702368					2018-05-27T08:37:26Z	אלאור לוי		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אלאור לוי
1847585985	StillImage	image/jpeg	https://static.inaturalist.org/photos/18444773/original.jpg?1527064477	https://www.inaturalist.org/photos/18444773					2012-05-04T16:05:35Z	Nasser Halaweh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nasser Halaweh
1847585985	StillImage	image/jpeg	https://static.inaturalist.org/photos/28792237/original.jpeg?1543828348	https://www.inaturalist.org/photos/28792237					2012-05-04T15:50:49Z	Nasser Halaweh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nasser Halaweh
1847546712	StillImage	image/jpeg	https://static.inaturalist.org/photos/18161385/original.jpg?1526622228	https://www.inaturalist.org/photos/18161385					2018-05-17T21:00:00Z	אריאל שמיר		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	אריאל שמיר
1839223348	StillImage	image/jpeg	https://static.inaturalist.org/photos/15986906/original.jpg?1524292571	https://www.inaturalist.org/photos/15986906					2016-06-16T00:00:00Z	Callum Evans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Callum Evans
1839223348	StillImage	image/jpeg	https://static.inaturalist.org/photos/15986905/original.jpg?1524292568	https://www.inaturalist.org/photos/15986905					2016-06-16T00:00:00Z	Callum Evans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Callum Evans
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985659/original.jpg?1524291347	https://www.inaturalist.org/photos/15985659					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985644/original.jpg?1524291340	https://www.inaturalist.org/photos/15985644					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985660/original.jpg?1524291348	https://www.inaturalist.org/photos/15985660					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985656/original.jpg?1524291345	https://www.inaturalist.org/photos/15985656					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985649/original.jpg?1524291342	https://www.inaturalist.org/photos/15985649					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839223061	StillImage	image/jpeg	https://static.inaturalist.org/photos/15985653/original.jpg?1524291343	https://www.inaturalist.org/photos/15985653					2017-05-10T00:00:00Z	Colin Ralston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Colin Ralston
1839214540	StillImage	image/jpeg	https://static.inaturalist.org/photos/15922542/original.jpg?1524246805	https://www.inaturalist.org/photos/15922542					2015-12-19T00:00:00Z	Peter Erb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Erb
1838412675	StillImage	image/jpeg	https://static.inaturalist.org/photos/15867748/original.jpg?1524193003	https://www.inaturalist.org/photos/15867748					2016-03-20T00:00:00Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1838412675	StillImage	image/jpeg	https://static.inaturalist.org/photos/15867751/original.jpg?1524193004	https://www.inaturalist.org/photos/15867751					2016-03-20T00:00:00Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1838412675	StillImage	image/jpeg	https://static.inaturalist.org/photos/15867744/original.jpg?1524193000	https://www.inaturalist.org/photos/15867744					2016-03-20T00:00:00Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1838412675	StillImage	image/jpeg	https://static.inaturalist.org/photos/15867755/original.jpg?1524193006	https://www.inaturalist.org/photos/15867755					2016-03-20T00:00:00Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1838412675	StillImage	image/jpeg	https://static.inaturalist.org/photos/15867758/original.jpg?1524193009	https://www.inaturalist.org/photos/15867758					2016-03-20T00:00:00Z	Gigi Laidler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gigi Laidler
1838392204	StillImage	image/jpeg	https://static.inaturalist.org/photos/15727833/original.jpg?1524071595	https://www.inaturalist.org/photos/15727833					2015-07-03T00:00:00Z	Nikola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nikola
1838379464	StillImage	image/jpeg	https://static.inaturalist.org/photos/15643334/original.jpg?1523997644	https://www.inaturalist.org/photos/15643334					2014-11-16T00:00:00Z	Michael McSweeney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael McSweeney
1838379464	StillImage	image/jpeg	https://static.inaturalist.org/photos/15643332/original.jpg?1523997642	https://www.inaturalist.org/photos/15643332					2014-11-16T00:00:00Z	Michael McSweeney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael McSweeney
1838379464	StillImage	image/jpeg	https://static.inaturalist.org/photos/15643326/original.jpg?1523997641	https://www.inaturalist.org/photos/15643326					2014-11-16T00:00:00Z	Michael McSweeney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael McSweeney
1838374223	StillImage	image/jpeg	https://static.inaturalist.org/photos/15610503/original.jpg?1523970806	https://www.inaturalist.org/photos/15610503					2014-09-24T00:00:00Z	Sally Adam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sally Adam
1838374223	StillImage	image/jpeg	https://static.inaturalist.org/photos/15610507/original.jpg?1523970807	https://www.inaturalist.org/photos/15610507					2014-09-24T00:00:00Z	Sally Adam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sally Adam
1807911912				https://naturgucker.net/?sprache=en&bild=18983968										
1807294867	StillImage	image/jpeg	https://static.inaturalist.org/photos/13252780/original.jpeg?1517489027	https://www.inaturalist.org/photos/13252780					2011-07-26T04:38:22Z	zarapito		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zarapito
1807220614	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f488179e-916d-4bf1-a275-94dbecdb3505	https://images.ala.org.au/image/f488179e-916d-4bf1-a275-94dbecdb3505	Lepus europaeus occidentalis (Brown Hare)				2018-02-03T03:51:11Z	Charmaine Thomas				
1806610859	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=53aa61c9-4b63-4c0f-9f6c-92578d0d0f50	https://images.ala.org.au/image/53aa61c9-4b63-4c0f-9f6c-92578d0d0f50	Lepus europaeus Pallas, 1778				2018-02-09T15:11:51Z	Rosalie Neve|questagame.com				
1806610859	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=eacdb9da-c01d-488f-af5d-62d3f6d1e3a3	https://images.ala.org.au/image/eacdb9da-c01d-488f-af5d-62d3f6d1e3a3	Lepus europaeus Pallas, 1778				2018-02-09T15:11:52Z	Rosalie Neve|questagame.com				
1806610859	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=11d132a5-382c-4859-a0a1-5766481e40bd	https://images.ala.org.au/image/11d132a5-382c-4859-a0a1-5766481e40bd	Lepus europaeus Pallas, 1778				2018-02-09T15:11:52Z	Rosalie Neve|questagame.com				
1805895166	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5c71784f-17a6-43aa-a8f3-d9a1e8cdb19d	https://images.ala.org.au/image/5c71784f-17a6-43aa-a8f3-d9a1e8cdb19d	Lepus capensis (Brown Hare)				2017-11-17T23:20:25Z	Kym Nicolson				
1805895111	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=92f0422a-e66e-4ec9-8c4e-195781039530	https://images.ala.org.au/image/92f0422a-e66e-4ec9-8c4e-195781039530	Lepus europaeus occidentalis (Brown Hare)				2017-11-02T03:34:10Z	Will Ray				
1805891640	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b9f54781-d0c1-43f0-86ed-12a134f95363	https://images.ala.org.au/image/b9f54781-d0c1-43f0-86ed-12a134f95363	Lepus europaeus occidentalis (Brown Hare)				2017-11-02T03:34:10Z	Will Ray				
1805699700	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=16ea5ddd-e1a5-472e-92e7-e4f849b89df0	https://images.ala.org.au/image/16ea5ddd-e1a5-472e-92e7-e4f849b89df0	Lepus europaeus Pallas, 1778				2017-10-09T11:37:29Z	Dawso|questagame.com				
1805699700	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=456b3681-7d0e-4b74-b9c2-dbf5d7be3aec	https://images.ala.org.au/image/456b3681-7d0e-4b74-b9c2-dbf5d7be3aec	Lepus europaeus Pallas, 1778				2017-10-09T11:37:28Z	Dawso|questagame.com				
1805699700	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f12ec485-67d7-4be8-b176-26ea0c298f2b	https://images.ala.org.au/image/f12ec485-67d7-4be8-b176-26ea0c298f2b	Lepus europaeus Pallas, 1778				2017-10-09T11:37:30Z	Dawso|questagame.com				
1805699700	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=eace9289-18f9-4a73-95b5-861807c79701	https://images.ala.org.au/image/eace9289-18f9-4a73-95b5-861807c79701	Lepus europaeus Pallas, 1778				2017-10-09T11:37:28Z	Dawso|questagame.com				
1802529974	StillImage	image/jpeg	https://app.coeli.cat/coeli/ICUB-NAT/HeritageObject/N883750/portraitMedia		Lepus capensis Linnaeus, 1758					Vidal Fugardo, Jordi		Museu de Ciències Naturals de Barcelona	https://creativecommons.org/licenses/by/4.0/deed.en	©MCNB
1802529603	StillImage	image/jpeg	https://app.coeli.cat/coeli/ICUB-NAT/HeritageObject/N897793/portraitMedia		Lepus capensis Linnaeus, 1758					no informat		Museu de Ciències Naturals de Barcelona	https://creativecommons.org/licenses/by/4.0/deed.en	©MCNB
1688134220	StillImage	image/jpeg	https://dofbasen.dk/image_proxy.php?referer=gbif&mode=o&pic=19729920_1.jpg							Steen Højmark-Jensen			All rights reserved	Steen Højmark-Jensen
1687885454	StillImage	image/jpeg	https://dofbasen.dk/image_proxy.php?referer=gbif&mode=o&pic=19503130_1.jpg							Steen Højmark-Jensen			All rights reserved	Steen Højmark-Jensen
1679942757	StillImage	image/jpeg	https://dofbasen.dk/image_proxy.php?referer=gbif&mode=o&pic=12266169_2.jpg							Christian Glahder			All rights reserved	Christian Glahder
1679942757	StillImage	image/jpeg	https://dofbasen.dk/image_proxy.php?referer=gbif&mode=o&pic=12266169_1.jpg							Christian Glahder			All rights reserved	Christian Glahder
1655859873	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4b8b8017-cca6-4a56-8316-3228c8c71200	https://images.ala.org.au/image/4b8b8017-cca6-4a56-8316-3228c8c71200	Lepus capensis				2017-06-16T06:57:57Z	Ryu Callaway				
1655856078	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a71cbee7-f193-44cb-93d3-5207ca0aa08b	https://images.ala.org.au/image/a71cbee7-f193-44cb-93d3-5207ca0aa08b	Lepus capensis				2016-12-16T06:58:35Z	John Bundock				
1655855969	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9a51d59d-b3ec-4700-a0c5-5742793649dd	https://images.ala.org.au/image/9a51d59d-b3ec-4700-a0c5-5742793649dd	Lepus capensis				2016-12-09T06:58:43Z	Harvey Perkins				
1655845843	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bd71b168-fdb6-4608-ada6-115082b80074	https://images.ala.org.au/image/bd71b168-fdb6-4608-ada6-115082b80074	Lepus capensis				2017-04-12T00:17:32Z	Andrew Brown				
1633803342	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1b2d8f1b-b715-4449-8e49-80f3ae5960dd	https://images.ala.org.au/image/1b2d8f1b-b715-4449-8e49-80f3ae5960dd	Lepus europaeus Pallas, 1778				2017-08-11T15:11:34Z	Liam|questagame.com				
1633803342	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=22e7b279-dc3f-405d-a683-d1a7ac4624c4	https://images.ala.org.au/image/22e7b279-dc3f-405d-a683-d1a7ac4624c4	Lepus europaeus Pallas, 1778				2017-08-11T15:11:36Z	Liam|questagame.com				
1633803342	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=dc7a77ea-52d3-412c-b01d-1ffc62b65add	https://images.ala.org.au/image/dc7a77ea-52d3-412c-b01d-1ffc62b65add	Lepus europaeus Pallas, 1778				2017-08-11T15:11:35Z	Liam|questagame.com				
1633774956	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d7ce1ba2-fd91-4d3c-bfc6-1bf711882edb	https://images.ala.org.au/image/d7ce1ba2-fd91-4d3c-bfc6-1bf711882edb	Lepus europaeus Pallas, 1778				2017-04-13T13:15:28Z	Weir Keepers |questagame.com				
1633762889	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=09e0b6fb-35fa-49f0-a851-3c98ea7746b6	https://images.ala.org.au/image/09e0b6fb-35fa-49f0-a851-3c98ea7746b6	Lepus europaeus Pallas, 1778				2016-09-18T02:57:12Z	robnicholson|questagame.com				
1633762889	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1bb810bc-dfdd-4287-83ec-7db4f8d71094	https://images.ala.org.au/image/1bb810bc-dfdd-4287-83ec-7db4f8d71094	Lepus europaeus Pallas, 1778				2016-09-18T02:57:13Z	robnicholson|questagame.com				
1633762889	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7dd92b9d-d638-454b-8103-bf10b157dfd3	https://images.ala.org.au/image/7dd92b9d-d638-454b-8103-bf10b157dfd3	Lepus europaeus Pallas, 1778				2016-09-18T02:57:11Z	robnicholson|questagame.com				
1633750493	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=037cfad7-a72b-4df2-974c-ba3ef9edd032	https://images.ala.org.au/image/037cfad7-a72b-4df2-974c-ba3ef9edd032	Lepus europaeus Pallas, 1778				2016-03-10T10:01:33Z	Johnboy|questagame.com				
1633742744	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=056a0038-1f1d-4129-9c09-f9a2d5b80ab3	https://images.ala.org.au/image/056a0038-1f1d-4129-9c09-f9a2d5b80ab3	Lepus capensis Linnaeus, 1758				2015-11-15T04:37:36Z	NimmityT|questagame.com				
1633742744	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=0bfc3220-a66e-401f-9f32-4ca07784dad2	https://images.ala.org.au/image/0bfc3220-a66e-401f-9f32-4ca07784dad2	Lepus capensis Linnaeus, 1758				2015-11-15T04:37:35Z	NimmityT|questagame.com				
1633742744	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=582ccc37-824b-4104-bcae-27fae864f32e	https://images.ala.org.au/image/582ccc37-824b-4104-bcae-27fae864f32e	Lepus capensis Linnaeus, 1758				2015-11-15T04:37:36Z	NimmityT|questagame.com				
1633738989	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=320f865c-3f7a-46a8-b098-b307f8a24abb	https://images.ala.org.au/image/320f865c-3f7a-46a8-b098-b307f8a24abb	Lepus capensis				2015-09-21T07:52:23Z	Rosalie Neve|questagame.com				
1633738989	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=00a6acaf-dd2c-42de-a3e8-1c4cf031e8bd	https://images.ala.org.au/image/00a6acaf-dd2c-42de-a3e8-1c4cf031e8bd	Lepus capensis				2015-09-21T07:52:23Z	Rosalie Neve|questagame.com				
1632976583	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=28fa1dc3-ca2b-4020-a2fb-dcac055d85c5	https://images.ala.org.au/image/28fa1dc3-ca2b-4020-a2fb-dcac055d85c5	Lepus capensis				2017-10-31T00:02:12Z	Reiner Richter			http://creativecommons.org/licenses/by/4.0/	
