gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1322350920																										http://n2t.net/ark:/65665/3e3c1744d-955e-4b2c-bf00-6759dcb98431																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e3c1744d-955e-4b2c-bf00-6759dcb98431	163661	1241	E. Heller	1			Female						Skin; Skull																					325	325	1909	11	21	21 Nov 1909										Africa, Kenya	Africa				Kenya					Guas Ngishu Plateau, Sirgoit Lake																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322340026																										http://n2t.net/ark:/65665/3e3454db9-0d66-4830-ae35-005cf13caf4c																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e3454db9-0d66-4830-ae35-005cf13caf4c	365769	621	H. Herbert	1			Male						Skin; Skull																					259	259	1964	9	15	15 Sep 1964	Mountain marsh									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Vila Vasco Da Gama				sealevel								-14.9	32.25						14 54 -- S	032 15 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322250522																										http://n2t.net/ark:/65665/3df4ed5a8-b109-468f-b7e8-2275448dc7f3																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3df4ed5a8-b109-468f-b7e8-2275448dc7f3	382712	591	T. Liversedge	1			Male						Skin; Skull																					48	48	1966	2	17	17 Feb 1966	Pan edge									Africa, Botswana	Africa				Botswana					Kwebe Hills, 18 Mi NW												-20.27	22.87						20 16 -- S	022 52 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322222281																										http://n2t.net/ark:/65665/3de0f41e3-7d34-4f50-b9f1-ded3b74cedf1																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3de0f41e3-7d34-4f50-b9f1-ded3b74cedf1	352279	866	R. Cole	1			Male						Skin; Skull																					63	63	1964	3	3	3 Mar 1964	Bush veld									Africa, Mozambique, Gaza	Africa				Mozambique		Gaza			Mapulanguene, 8 Km E												-24.5	32.17						24 30 -- S	032 10 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322200520																										http://n2t.net/ark:/65665/3dd183c35-2a5e-4682-8c99-644054dc2318																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dd183c35-2a5e-4682-8c99-644054dc2318	162155	6394	J. Loring	1			Female						Skin; Skull																							1909			-- -- 1909										Africa, Kenya	Africa				Kenya					Guaso Nyiro River, S																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322184637																										http://n2t.net/ark:/65665/3dc6589f6-083b-49da-9bc3-489f30d2a22d																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dc6589f6-083b-49da-9bc3-489f30d2a22d	365758	400	H. Herbert	1			Male						Skin; Skull																					238	238	1964	8	25	25 Aug 1964	Acacia grass									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Zumbo												-15.63	30.43						15 38 -- S	030 26 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322172172																										http://n2t.net/ark:/65665/3dbd9a1c0-603c-4e6e-838e-1db75e4270c6																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3dbd9a1c0-603c-4e6e-838e-1db75e4270c6	365747	94	H. Herbert	1			Male						Skin; Skull																					203	203	1964	7	21	21 Jul 1964	Old building near river									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Tete, 2 Mi SE												-16.2	33.63						16 12 -- S	033 38 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322158562																										http://n2t.net/ark:/65665/3db40cf8e-ca71-45ca-9d43-913166401691																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3db40cf8e-ca71-45ca-9d43-913166401691	365757	264	H. Herbert	1			Male						Skin; Skull																					230	230	1964	8	17	17 Aug 1964	Tree savanna									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Chicoa, 14 Mi ESE												-15.7	32.53						15 42 -- S	032 32 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322127238																										http://n2t.net/ark:/65665/3d9deedb4-63db-4708-8a51-59189a385381																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d9deedb4-63db-4708-8a51-59189a385381	352274	625	R. Cole	1			Male						Skin; Skull																					24	24	1964	1	24	24 Jan 1964	Grass field									Africa, Mozambique, Maputo	Africa				Mozambique		Maputo			Mahau River												-26.67	32.17						26 40 -- S	032 10 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322046828																										http://n2t.net/ark:/65665/3d6528ae1-97dc-4902-b3a0-62e4b426dfb0																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d6528ae1-97dc-4902-b3a0-62e4b426dfb0	380581	520	R. Hepplewhite	1			Female						Skin; Skull																					171	171	1966	6	20	20 Jun 1966	Open grassland									Africa, South Africa, Mpumalanga, Piet Retief District	Africa				South Africa		Mpumalanga	Piet Retief District		Piet Retief, 43 Mi SW, Goedgevonde												-27.4	30.52						27 24 -- S	030 31 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322044137																										http://n2t.net/ark:/65665/3d634803f-1fe6-4954-9199-89115438a354																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d634803f-1fe6-4954-9199-89115438a354	425456	627	S. Goussard	1			Male						Skin; Skull																					137	137	1967	5	17	17 May 1967	Woodland									Africa, Botswana	Africa				Botswana					Shakawe												-18.35	21.87						18 21 -- S	021 52 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322021357																										http://n2t.net/ark:/65665/3d532554f-32d6-4aac-85a0-0df6a2c26c85																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d532554f-32d6-4aac-85a0-0df6a2c26c85	237326	3739	H. Raven	1			Female						Skin; Skull																					328	328	1919	11	24	24 Nov 1919										Africa, Zambia	Africa				Zambia					Bolengo, Kafue River																																																																		Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321979867																										http://n2t.net/ark:/65665/3d357126f-e5f3-4813-b811-21fa0758b826																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d357126f-e5f3-4813-b811-21fa0758b826	382718	1105	T. Liversedge	1			Male						Skin; Skull																					158	158	1966	6	7	7 Jun 1966	New village, acacia									Africa, Botswana	Africa				Botswana					Sequane, Marico River												-24.2	24.88						2412--S	02453--E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321978840																										http://n2t.net/ark:/65665/3d34b9011-fbc4-433a-8ec0-02272529adfa																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d34b9011-fbc4-433a-8ec0-02272529adfa	365767	599	H. Herbert	1			Male						Skin; Skull																					257	257	1964	9	13	13 Sep 1964	Mountain marsh									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Vila Vasco Da Gama		1219										-14.9	32.25						14 54 -- S	032 15 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321950528																										http://n2t.net/ark:/65665/3d2082c0a-93ff-4b14-8260-6d1652a28440																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d2082c0a-93ff-4b14-8260-6d1652a28440	382720	1137	T. Liversedge	1			Male						Skin; Skull																					159	159	1966	6	8	8 Jun 1966	Acacia									Africa, Botswana	Africa				Botswana					Sequane, Marico River												-24.2	24.88						2412--S	02453--E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321945154																										http://n2t.net/ark:/65665/3d1cc4206-28e4-4b3e-94d8-e0e8d4045522																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d1cc4206-28e4-4b3e-94d8-e0e8d4045522	425448	2564	T. Liversedge	1			Male						Skin; Skull																					61	61	1967	3	2	2 Mar 1967	River bed									Africa, Botswana	Africa				Botswana					Khuis												-26.67	21.83						26 40 -- S	021 50 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321940233																										http://n2t.net/ark:/65665/3d19535d4-5da6-4dac-a939-6f87fb4beef6																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d19535d4-5da6-4dac-a939-6f87fb4beef6	384704	1555	A. Silberstein	1			Male						Skin; Skull																					341	341	1966	12	7	7 Dec 1966	Open field									Africa, South Africa, Mpumalanga, White River District	Africa				South Africa		Mpumalanga	White River District		White River, 11 Mi W												-25.3	31.05						25 18 -- S	031 03 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321885403																										http://n2t.net/ark:/65665/3cf273d20-38a6-4457-b3a3-7c8a4cacaa04																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cf273d20-38a6-4457-b3a3-7c8a4cacaa04	380573	0201	R. Hepplewhite	1			Female						Skin; Skull																					349	349	1965	12	15	15 Dec 1965	Ploughed land									Africa, South Africa, Northern Province, Potgietersrus District	Africa				South Africa		Northern Province	Potgietersrus District		Potgietersrus, 7 Mi SW, Moordrift												-24.28	28.95						24 17 -- S	028 57 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321812157																										http://n2t.net/ark:/65665/3cbe8c771-6808-48bb-847f-f0c9e924cc25																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cbe8c771-6808-48bb-847f-f0c9e924cc25	425472	2044	S. Goussard	1			Male						Skin; Skull																					313	313	1967	11	9	9 Nov 1967	Short green open grassland									Africa, Zimbabwe, Manicaland, Mutare District	Africa				Zimbabwe		Manicaland	Mutare District		Banti Reserve South												-19.17	32.42						19 10 -- S	032 25 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321748321																										http://n2t.net/ark:/65665/3c90d8552-8afe-4c34-a8d3-9d77bda9b00a																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c90d8552-8afe-4c34-a8d3-9d77bda9b00a	367939	1256	R. Davis	1			Male						Skin; Skull																					79	79	1965	3	20	20 Mar 1965	Acacia bush									Africa, Botswana	Africa				Botswana					Tsau												-20.15	22.47						20 09 -- S	022 28 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321727023																										http://n2t.net/ark:/65665/3c81ce210-8d5e-4918-9af7-e7ec84021e3d																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c81ce210-8d5e-4918-9af7-e7ec84021e3d	425470	1964	S. Goussard	1			Female						Skin; Skull																					308	308	1967	11	4	4 Nov 1967	Cultivated land, river bank									Africa, Zimbabwe, Manicaland, Mutare District	Africa				Zimbabwe		Manicaland	Mutare District		Stapleford, Nyamkwarara River												-18.55	33.03						18 33 -- S	033 02 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321678401																										http://n2t.net/ark:/65665/3c5f1debd-8b0f-4696-ae2b-d392dd62ce4e																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c5f1debd-8b0f-4696-ae2b-d392dd62ce4e	367942	1310	R. Davis	1			Male						Skin; Skull																					93	93	1965	4	3	3 Apr 1965	Tree savanna									Africa, Botswana	Africa				Botswana					Nokaneng												-19.67	22.27						19 40 -- S	022 16 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1321678398																										http://n2t.net/ark:/65665/3c5f2acbd-0969-4d66-9960-211e3837451e																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c5f2acbd-0969-4d66-9960-211e3837451e	162156	6395	J. Loring	1			Male						Skin; Skull																							1909			-- -- 1909										Africa, Kenya	Africa				Kenya					Guaso Nyiro River, S																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1321647157																										http://n2t.net/ark:/65665/3c48dd018-55cc-44d5-bec4-fd49d586b5ce																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3c48dd018-55cc-44d5-bec4-fd49d586b5ce	384694	179	I. Rautenbach	1			Male						Skin; Skull																					330	330	1966	11	26	26 Nov 1966	Mixed bush									Africa, South Africa, Mpumalanga	Africa				South Africa		Mpumalanga			Malelane, 7 Mi SW												-25.53	24.9						25 32 -- S	024 54 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
